race_id,馬,騎手,馬番,走破時間,オッズ,通過順,着順,体重,体重変化,性,齢,斤量,上がり,人気,レース名,日付,開催,クラス,芝・ダート,距離,回り,馬場,天気,場id,場名
202106010105,カイラス,西村淳也,7,2:04.7,256.5,7-7-7-7,15,456,-4,牡,3,56,37.4,15,3歳未勝利,2021年1月5日,1回中山1日目,3歳未勝利,芝,2000,右,良,曇,5,中山
202106010105,オビワンエンペラー,木幡育也,10,2:05.8,318.0,14-14-14-14,16,534,2,セ,3,55,37.8,16,3歳未勝利,2021年1月5日,1回中山1日目,3歳未勝利,芝,2000,右,良,曇,5,中山
202106010106,ワンデイモア,田辺裕信,4,2:01.3,20.7,11-10-7-6,1,522,4,牡,3,56,35.4,7,3歳1勝クラス,2021年1月5日,1回中山1日目,3歳1勝クラス,芝,2000,右,良,曇,5,中山
202106010106,スペシャルドラマ,丸山元気,1,2:01.4,12.7,6-7-7-6,2,512,24,牡,3,56,35.5,5,3歳1勝クラス,2021年1月5日,1回中山1日目,3歳1勝クラス,芝,2000,右,良,曇,5,中山
202106010106,スルーセブンシーズ,戸崎圭太,3,2:01.5,4.1,9-9-10-9,3,446,20,牝,3,54,35.3,3,3歳1勝クラス,2021年1月5日,1回中山1日目,3歳1勝クラス,芝,2000,右,良,曇,5,中山
202106010106,サンズオブタイム,横山典弘,11,2:01.8,15.5,4-4-4-3,4,496,14,牡,3,56,36.2,6,3歳1勝クラス,2021年1月5日,1回中山1日目,3歳1勝クラス,芝,2000,右,良,曇,5,中山
202106010106,レッドヴェロシティ,北村宏司,2,2:02.0,20.9,9-10-10-9,5,544,12,牡,3,56,35.7,9,3歳1勝クラス,2021年1月5日,1回中山1日目,3歳1勝クラス,芝,2000,右,良,曇,5,中山
202106010106,スパイラルノヴァ,藤岡康太,5,2:02.1,3.9,4-4-4-6,6,474,-4,牡,3,56,36.4,2,3歳1勝クラス,2021年1月5日,1回中山1日目,3歳1勝クラス,芝,2000,右,良,曇,5,中山
202106010106,ハートオブアシティ,松山弘平,10,2:02.3,6.6,6-6-4-3,7,436,6,牡,3,56,36.6,4,3歳1勝クラス,2021年1月5日,1回中山1日目,3歳1勝クラス,芝,2000,右,良,曇,5,中山
202106010106,ビップランバン,川田将雅,7,2:02.4,3.7,2-2-2-2,8,468,-6,牡,3,56,37.3,1,3歳1勝クラス,2021年1月5日,1回中山1日目,3歳1勝クラス,芝,2000,右,良,曇,5,中山
202106010106,フルネーズ,横山武史,8,2:03.1,22.2,3-3-3-3,9,510,10,牡,3,56,37.8,10,3歳1勝クラス,2021年1月5日,1回中山1日目,3歳1勝クラス,芝,2000,右,良,曇,5,中山
202106010106,バニシングポイント,木幡育也,9,2:03.5,20.8,1-1-1-1,10,496,-2,牡,3,55,39.2,8,3歳1勝クラス,2021年1月5日,1回中山1日目,3歳1勝クラス,芝,2000,右,良,曇,5,中山
202106010106,カガフラッシュ,岩部純二,6,2:04.7,210.9,6-8-9-11,11,466,18,牡,3,56,38.6,11,3歳1勝クラス,2021年1月5日,1回中山1日目,3歳1勝クラス,芝,2000,右,良,曇,5,中山
202106010107,テリオスベル,小林凌大,2,1:53.4,13.6,1-1-1-1,1,436,4,牝,4,51,39.3,6,4歳以上2勝クラス,2021年1月5日,1回中山1日目,4歳以上2勝クラス,ダ,1800,右,良,曇,5,中山
202106010107,フルデプスリーダー,戸崎圭太,10,1:53.5,2.6,2-2-2-2,2,484,6,牡,4,56,39.0,1,4歳以上2勝クラス,2021年1月5日,1回中山1日目,4歳以上2勝クラス,ダ,1800,右,良,曇,5,中山
202106010107,アルーフクライ,田辺裕信,15,1:53.6,11.4,11-11-8-5,3,490,-2,セ,7,57,38.1,5,4歳以上2勝クラス,2021年1月5日,1回中山1日目,4歳以上2勝クラス,ダ,1800,右,良,曇,5,中山
202106010107,リッターシュラーク,宮崎北斗,5,1:53.7,7.8,8-8-5-4,4,496,4,牡,4,56,38.5,3,4歳以上2勝クラス,2021年1月5日,1回中山1日目,4歳以上2勝クラス,ダ,1800,右,良,曇,5,中山
202106010107,マイネルイヴィンス,西村淳也,12,1:55.0,18.9,9-9-8-7,5,508,0,セ,5,57,39.5,7,4歳以上2勝クラス,2021年1月5日,1回中山1日目,4歳以上2勝クラス,ダ,1800,右,良,曇,5,中山
202106010107,エピックスター,横山和生,4,1:55.0,28.5,15-15-13-13,6,446,2,セ,6,57,39.0,10,4歳以上2勝クラス,2021年1月5日,1回中山1日目,4歳以上2勝クラス,ダ,1800,右,良,曇,5,中山
202106010107,ショウナンマリオ,池添謙一,3,1:55.1,4.2,4-3-2-3,7,492,6,牡,4,56,40.5,2,4歳以上2勝クラス,2021年1月5日,1回中山1日目,4歳以上2勝クラス,ダ,1800,右,良,曇,5,中山
202106010107,ギガバッケン,江田照男,11,1:55.1,50.3,11-12-15-14,8,554,-2,牡,6,57,39.0,11,4歳以上2勝クラス,2021年1月5日,1回中山1日目,4歳以上2勝クラス,ダ,1800,右,良,曇,5,中山
202106010107,アオテン,柴田大知,16,1:55.1,245.6,13-12-13-11,9,538,34,牡,8,57,39.1,15,4歳以上2勝クラス,2021年1月5日,1回中山1日目,4歳以上2勝クラス,ダ,1800,右,良,曇,5,中山
202106010107,ポートロイヤル,大野拓弥,14,1:55.2,28.2,4-5-5-6,10,472,0,セ,5,57,40.0,9,4歳以上2勝クラス,2021年1月5日,1回中山1日目,4歳以上2勝クラス,ダ,1800,右,良,曇,5,中山
202106010107,キャベンディッシュ,原優介,1,1:55.3,120.1,16-16-16-14,11,508,-4,牡,6,54,38.9,14,4歳以上2勝クラス,2021年1月5日,1回中山1日目,4歳以上2勝クラス,ダ,1800,右,良,曇,5,中山
202106010107,トレイントレイン,木幡巧也,9,1:55.4,81.9,9-9-8-11,12,524,16,牡,5,57,39.9,13,4歳以上2勝クラス,2021年1月5日,1回中山1日目,4歳以上2勝クラス,ダ,1800,右,良,曇,5,中山
202106010107,テイエムチューハイ,国分恭介,7,1:55.8,8.3,7-7-7-7,13,464,-2,牡,7,57,40.5,4,4歳以上2勝クラス,2021年1月5日,1回中山1日目,4歳以上2勝クラス,ダ,1800,右,良,曇,5,中山
202106010107,ディロス,丸山元気,8,1:56.5,51.9,14-14-8-7,14,518,4,セ,6,57,41.0,12,4歳以上2勝クラス,2021年1月5日,1回中山1日目,4歳以上2勝クラス,ダ,1800,右,良,曇,5,中山
202106010107,ドゥエルメス,菅原明良,6,1:57.4,331.2,4-5-8-14,15,530,0,牝,5,54,41.9,16,4歳以上2勝クラス,2021年1月5日,1回中山1日目,4歳以上2勝クラス,ダ,1800,右,良,曇,5,中山
202106010107,コスモセイリュウ,丹内祐次,13,1:57.9,27.0,2-3-4-7,16,494,4,牡,4,56,42.8,8,4歳以上2勝クラス,2021年1月5日,1回中山1日目,4歳以上2勝クラス,ダ,1800,右,良,曇,5,中山
202106010108,カバジェーロ,松山弘平,11,1:11.8,12.0,1-1,1,486,-10,牡,4,56,36.7,7,4歳以上2勝クラス,2021年1月5日,1回中山1日目,4歳以上2勝クラス,ダ,1200,右,良,曇,5,中山
202106010108,コパシーナ,三浦皇成,5,1:12.0,6.6,7-7,2,486,-4,セ,4,56,36.4,3,4歳以上2勝クラス,2021年1月5日,1回中山1日目,4歳以上2勝クラス,ダ,1200,右,良,曇,5,中山
202106010108,モズレジーナ,戸崎圭太,15,1:12.1,4.7,12-10,3,442,2,牝,5,55,36.0,1,4歳以上2勝クラス,2021年1月5日,1回中山1日目,4歳以上2勝クラス,ダ,1200,右,良,曇,5,中山
202106010108,グラスボイジャー,木幡巧也,14,1:12.1,28.7,2-2,4,546,14,牡,5,57,37.0,11,4歳以上2勝クラス,2021年1月5日,1回中山1日目,4歳以上2勝クラス,ダ,1200,右,良,曇,5,中山
